  Frequency            , V(MID)               , V(IN)                , V(OUT)               
  1.940885877593e-02  ,2.505941059684e-07  ,1.000000000000e-01  ,5.548589739190e-02  
  1.945360081623e-02  ,2.511717697829e-07  ,1.000000000000e-01  ,5.561380164159e-02  
  1.949844599758e-02  ,2.517507651588e-07  ,1.000000000000e-01  ,5.574200071363e-02  
  1.954339455775e-02  ,2.523310951635e-07  ,1.000000000000e-01  ,5.587049528745e-02  
  1.958844673506e-02  ,2.529127628368e-07  ,1.000000000000e-01  ,5.599928604407e-02  
  1.963360276836e-02  ,2.534957712878e-07  ,1.000000000000e-01  ,5.612837366607e-02  
  1.967886289707e-02  ,2.540801236221e-07  ,1.000000000000e-01  ,5.625775883759e-02  
  1.972422736115e-02  ,2.546658229038e-07  ,1.000000000000e-01  ,5.638744224437e-02  
  1.976969640112e-02  ,2.552528722490e-07  ,1.000000000000e-01  ,5.651742457372e-02  
  1.981527025805e-02  ,2.558412747737e-07  ,1.000000000000e-01  ,5.664770651451e-02  
  1.986094917357e-02  ,2.564310336043e-07  ,1.000000000000e-01  ,5.677828875724e-02  
  1.990673338987e-02  ,2.570221518502e-07  ,1.000000000000e-01  ,5.690917199396e-02  
  1.995262314969e-02  ,2.576146326480e-07  ,1.000000000000e-01  ,5.704035691833e-02  
  1.999861869633e-02  ,2.582084791453e-07  ,1.000000000000e-01  ,5.717184422562e-02  
  2.004472027365e-02  ,2.588036944824e-07  ,1.000000000000e-01  ,5.730363461268e-02  
  2.009092812609e-02  ,2.594002818203e-07  ,1.000000000000e-01  ,5.743572877798e-02  
  2.013724249862e-02  ,2.599982443204e-07  ,1.000000000000e-01  ,5.756812742160e-02  
  2.018366363682e-02  ,2.605975851508e-07  ,1.000000000000e-01  ,5.770083124521e-02  
  2.023019178678e-02  ,2.611983074727e-07  ,1.000000000000e-01  ,5.783384095212e-02  
  2.027682719521e-02  ,2.618004145029e-07  ,1.000000000000e-01  ,5.796715724725e-02  
  2.032357010936e-02  ,2.624039093851e-07  ,1.000000000000e-01  ,5.810078083715e-02  
  2.037042077706e-02  ,2.630087953710e-07  ,1.000000000000e-01  ,5.823471242999e-02  
  2.041737944669e-02  ,2.636150756354e-07  ,1.000000000000e-01  ,5.836895273557e-02  
  2.046444636725e-02  ,2.642227533918e-07  ,1.000000000000e-01  ,5.850350246533e-02  
  2.051162178826e-02  ,2.648318318776e-07  ,1.000000000000e-01  ,5.863836233234e-02  
  2.055890595984e-02  ,2.654423142993e-07  ,1.000000000000e-01  ,5.877353305134e-02  
  2.060629913270e-02  ,2.660542039082e-07  ,1.000000000000e-01  ,5.890901533867e-02  
  2.065380155810e-02  ,2.666675039488e-07  ,1.000000000000e-01  ,5.904480991237e-02  
  2.070141348791e-02  ,2.672822176554e-07  ,1.000000000000e-01  ,5.918091749208e-02  
  2.074913517455e-02  ,2.678983483106e-07  ,1.000000000000e-01  ,5.931733879915e-02  
  2.079696687104e-02  ,2.685158991414e-07  ,1.000000000000e-01  ,5.945407455656e-02  
  2.084490883097e-02  ,2.691348734620e-07  ,1.000000000000e-01  ,5.959112548896e-02  
  2.089296130854e-02  ,2.697552745306e-07  ,1.000000000000e-01  ,5.972849232267e-02  
  2.094112455851e-02  ,2.703771056612e-07  ,1.000000000000e-01  ,5.986617578569e-02  
  2.098939883623e-02  ,2.710003700914e-07  ,1.000000000000e-01  ,6.000417660768e-02  
  2.103778439766e-02  ,2.716250711977e-07  ,1.000000000000e-01  ,6.014249552001e-02  
  2.108628149933e-02  ,2.722512122383e-07  ,1.000000000000e-01  ,6.028113325569e-02  
  2.113489039837e-02  ,2.728787965342e-07  ,1.000000000000e-01  ,6.042009054947e-02  
  2.118361135248e-02  ,2.735078274445e-07  ,1.000000000000e-01  ,6.055936813774e-02  
  2.123244462000e-02  ,2.741383082796e-07  ,1.000000000000e-01  ,6.069896675863e-02  
  2.128139045983e-02  ,2.747702423952e-07  ,1.000000000000e-01  ,6.083888715195e-02  
  2.133044913147e-02  ,2.754036331155e-07  ,1.000000000000e-01  ,6.097913005921e-02  
  2.137962089502e-02  ,2.760384838240e-07  ,1.000000000000e-01  ,6.111969622363e-02  
  2.142890601120e-02  ,2.766747978692e-07  ,1.000000000000e-01  ,6.126058639014e-02  
  2.147830474130e-02  ,2.773125786243e-07  ,1.000000000000e-01  ,6.140180130541e-02  
  2.152781734724e-02  ,2.779518294794e-07  ,1.000000000000e-01  ,6.154334171779e-02  
  2.157744409153e-02  ,2.785925538110e-07  ,1.000000000000e-01  ,6.168520837738e-02  
  2.162718523727e-02  ,2.792347550268e-07  ,1.000000000000e-01  ,6.182740203600e-02  
  2.167704104820e-02  ,2.798784365205e-07  ,1.000000000000e-01  ,6.196992344721e-02  
  2.172701178864e-02  ,2.805236017067e-07  ,1.000000000000e-01  ,6.211277336627e-02  
  2.177709772353e-02  ,2.811702540072e-07  ,1.000000000000e-01  ,6.225595255024e-02  
  2.182729911843e-02  ,2.818183968537e-07  ,1.000000000000e-01  ,6.239946175786e-02  
  2.187761623950e-02  ,2.824680336679e-07  ,1.000000000000e-01  ,6.254330174967e-02  
  2.192804935350e-02  ,2.831191679093e-07  ,1.000000000000e-01  ,6.268747328792e-02  
  2.197859872785e-02  ,2.837718029998e-07  ,1.000000000000e-01  ,6.283197713665e-02  
  2.202926463053e-02  ,2.844259424233e-07  ,1.000000000000e-01  ,6.297681406163e-02  
  2.208004733019e-02  ,2.850815896499e-07  ,1.000000000000e-01  ,6.312198483040e-02  
  2.213094709606e-02  ,2.857387481290e-07  ,1.000000000000e-01  ,6.326749021230e-02  
  2.218196419800e-02  ,2.863974213689e-07  ,1.000000000000e-01  ,6.341333097839e-02  
  2.223309890651e-02  ,2.870576128537e-07  ,1.000000000000e-01  ,6.355950790153e-02  
  2.228435149270e-02  ,2.877193260777e-07  ,1.000000000000e-01  ,6.370602175638e-02  
  2.233572222830e-02  ,2.883825645391e-07  ,1.000000000000e-01  ,6.385287331936e-02  
  2.238721138568e-02  ,2.890473317703e-07  ,1.000000000000e-01  ,6.400006336867e-02  
  2.243881923783e-02  ,2.897136313007e-07  ,1.000000000000e-01  ,6.414759268432e-02  
  2.249054605836e-02  ,2.903814666280e-07  ,1.000000000000e-01  ,6.429546204811e-02  
  2.254239212152e-02  ,2.910508413196e-07  ,1.000000000000e-01  ,6.444367224364e-02  
  2.259435770221e-02  ,2.917217589291e-07  ,1.000000000000e-01  ,6.459222405632e-02  
  2.264644307593e-02  ,2.923942229753e-07  ,1.000000000000e-01  ,6.474111827335e-02  
  2.269864851884e-02  ,2.930682370463e-07  ,1.000000000000e-01  ,6.489035568377e-02  
  2.275097430772e-02  ,2.937438047197e-07  ,1.000000000000e-01  ,6.503993707842e-02  
  2.280342072000e-02  ,2.944209295631e-07  ,1.000000000000e-01  ,6.518986324996e-02  
  2.285598803375e-02  ,2.950996151925e-07  ,1.000000000000e-01  ,6.534013499288e-02  
  2.290867652768e-02  ,2.957798651542e-07  ,1.000000000000e-01  ,6.549075310350e-02  
  2.296148648112e-02  ,2.964616830888e-07  ,1.000000000000e-01  ,6.564171837997e-02  
  2.301441817408e-02  ,2.971450726119e-07  ,1.000000000000e-01  ,6.579303162228e-02  
  2.306747188720e-02  ,2.978300373154e-07  ,1.000000000000e-01  ,6.594469363227e-02  
  2.312064790176e-02  ,2.985165808708e-07  ,1.000000000000e-01  ,6.609670521360e-02  
  2.317394649968e-02  ,2.992047068836e-07  ,1.000000000000e-01  ,6.624906717181e-02  
  2.322736796357e-02  ,2.998944190079e-07  ,1.000000000000e-01  ,6.640178031429e-02  
  2.328091257665e-02  ,3.005857209188e-07  ,1.000000000000e-01  ,6.655484545027e-02  
  2.333458062281e-02  ,3.012786162565e-07  ,1.000000000000e-01  ,6.670826339085e-02  
  2.338837238659e-02  ,3.019731087065e-07  ,1.000000000000e-01  ,6.686203494903e-02  
  2.344228815320e-02  ,3.026692019367e-07  ,1.000000000000e-01  ,6.701616093963e-02  
  2.349632820848e-02  ,3.033668996327e-07  ,1.000000000000e-01  ,6.717064217938e-02  
  2.355049283896e-02  ,3.040662055213e-07  ,1.000000000000e-01  ,6.732547948687e-02  
  2.360478233181e-02  ,3.047671232638e-07  ,1.000000000000e-01  ,6.748067368261e-02  
  2.365919697486e-02  ,3.054696566254e-07  ,1.000000000000e-01  ,6.763622558896e-02  
  2.371373705662e-02  ,3.061738092845e-07  ,1.000000000000e-01  ,6.779213603019e-02  
  2.376840286625e-02  ,3.068795850030e-07  ,1.000000000000e-01  ,6.794840583246e-02  
  2.382319469359e-02  ,3.075869875080e-07  ,1.000000000000e-01  ,6.810503582386e-02  
  2.387811282913e-02  ,3.082960205508e-07  ,1.000000000000e-01  ,6.826202683434e-02  
  2.393315756405e-02  ,3.090066878825e-07  ,1.000000000000e-01  ,6.841937969580e-02  
  2.398832919019e-02  ,3.097189932862e-07  ,1.000000000000e-01  ,6.857709524204e-02  
  2.404362800007e-02  ,3.104329405165e-07  ,1.000000000000e-01  ,6.873517430878e-02  
  2.409905428687e-02  ,3.111485333699e-07  ,1.000000000000e-01  ,6.889361773367e-02  
  2.415460834445e-02  ,3.118657756324e-07  ,1.000000000000e-01  ,6.905242635627e-02  
  2.421029046736e-02  ,3.125846711076e-07  ,1.000000000000e-01  ,6.921160101810e-02  
  2.426610095082e-02  ,3.133052235955e-07  ,1.000000000000e-01  ,6.937114256260e-02  
  2.432204009074e-02  ,3.140274369308e-07  ,1.000000000000e-01  ,6.953105183515e-02  
  2.437810818369e-02  ,3.147513149410e-07  ,1.000000000000e-01  ,6.969132968309e-02  
  2.443430552694e-02  ,3.154768614508e-07  ,1.000000000000e-01  ,6.985197695570e-02  
  2.449063241845e-02  ,3.162040803014e-07  ,1.000000000000e-01  ,7.001299450422e-02  
  2.454708915685e-02  ,3.169329753486e-07  ,1.000000000000e-01  ,7.017438318184e-02  
  2.460367604148e-02  ,3.176635504791e-07  ,1.000000000000e-01  ,7.033614384374e-02  
  2.466039337234e-02  ,3.183958095277e-07  ,1.000000000000e-01  ,7.049827734703e-02  
  2.471724145016e-02  ,3.191297564054e-07  ,1.000000000000e-01  ,7.066078455082e-02  
  2.477422057633e-02  ,3.198653949746e-07  ,1.000000000000e-01  ,7.082366631620e-02  
  2.483133105296e-02  ,3.206027291500e-07  ,1.000000000000e-01  ,7.098692350622e-02  
  2.488857318282e-02  ,3.213417628495e-07  ,1.000000000000e-01  ,7.115055698594e-02  
  2.494594726943e-02  ,3.220824999809e-07  ,1.000000000000e-01  ,7.131456762241e-02  
  2.500345361696e-02  ,3.228249444412e-07  ,1.000000000000e-01  ,7.147895628465e-02  
  2.506109253032e-02  ,3.235691002005e-07  ,1.000000000000e-01  ,7.164372384372e-02  
  2.511886431510e-02  ,3.243149711839e-07  ,1.000000000000e-01  ,7.180887117264e-02  
  2.517676927759e-02  ,3.250625613615e-07  ,1.000000000000e-01  ,7.197439914649e-02  
  2.523480772481e-02  ,3.258118746791e-07  ,1.000000000000e-01  ,7.214030864231e-02  
  2.529297996446e-02  ,3.265629151068e-07  ,1.000000000000e-01  ,7.230660053921e-02  
  2.535128630498e-02  ,3.273156866388e-07  ,1.000000000000e-01  ,7.247327571830e-02  
  2.540972705549e-02  ,3.280701932456e-07  ,1.000000000000e-01  ,7.264033506270e-02  
  2.546830252585e-02  ,3.288264389353e-07  ,1.000000000000e-01  ,7.280777945760e-02  
  2.552701302661e-02  ,3.295844277162e-07  ,1.000000000000e-01  ,7.297560979020e-02  
  2.558585886906e-02  ,3.303441636140e-07  ,1.000000000000e-01  ,7.314382694976e-02  
  2.564484036518e-02  ,3.311056506231e-07  ,1.000000000000e-01  ,7.331243182758e-02  
  2.570395782769e-02  ,3.318688928143e-07  ,1.000000000000e-01  ,7.348142531700e-02  
  2.576321157003e-02  ,3.326338941960e-07  ,1.000000000000e-01  ,7.365080831343e-02  
  2.582260190635e-02  ,3.334006588631e-07  ,1.000000000000e-01  ,7.382058171435e-02  
  2.588212915153e-02  ,3.341691908485e-07  ,1.000000000000e-01  ,7.399074641928e-02  
  2.594179362119e-02  ,3.349394942332e-07  ,1.000000000000e-01  ,7.416130332983e-02  
  2.600159563165e-02  ,3.357115731159e-07  ,1.000000000000e-01  ,7.433225334968e-02  
  2.606153549999e-02  ,3.364854315570e-07  ,1.000000000000e-01  ,7.450359738459e-02  
  2.612161354399e-02  ,3.372610736793e-07  ,1.000000000000e-01  ,7.467533634241e-02  
  2.618183008219e-02  ,3.380385035815e-07  ,1.000000000000e-01  ,7.484747113307e-02  
  2.624218543384e-02  ,3.388177253967e-07  ,1.000000000000e-01  ,7.502000266859e-02  
  2.630267991895e-02  ,3.395987432273e-07  ,1.000000000000e-01  ,7.519293186312e-02  
  2.636331385825e-02  ,3.403815612342e-07  ,1.000000000000e-01  ,7.536625963287e-02  
  2.642408757322e-02  ,3.411661835610e-07  ,1.000000000000e-01  ,7.553998689620e-02  
  2.648500138607e-02  ,3.419526143586e-07  ,1.000000000000e-01  ,7.571411457355e-02  
  2.654605561975e-02  ,3.427408578123e-07  ,1.000000000000e-01  ,7.588864358750e-02  
  2.660725059799e-02  ,3.435309180797e-07  ,1.000000000000e-01  ,7.606357486275e-02  
  2.666858664521e-02  ,3.443227993463e-07  ,1.000000000000e-01  ,7.623890932613e-02  
  2.673006408663e-02  ,3.451165058217e-07  ,1.000000000000e-01  ,7.641464790658e-02  
  2.679168324819e-02  ,3.459120417226e-07  ,1.000000000000e-01  ,7.659079153521e-02  
  2.685344445658e-02  ,3.467094112239e-07  ,1.000000000000e-01  ,7.676734114526e-02  
  2.691534803927e-02  ,3.475086185910e-07  ,1.000000000000e-01  ,7.694429767211e-02  
  2.697739432445e-02  ,3.483096680337e-07  ,1.000000000000e-01  ,7.712166205331e-02  
  2.703958364109e-02  ,3.491125637892e-07  ,1.000000000000e-01  ,7.729943522856e-02  
  2.710191631891e-02  ,3.499173101507e-07  ,1.000000000000e-01  ,7.747761813971e-02  
  2.716439268839e-02  ,3.507239113488e-07  ,1.000000000000e-01  ,7.765621173079e-02  
  2.722701308078e-02  ,3.515323716661e-07  ,1.000000000000e-01  ,7.783521694801e-02  
  2.728977782808e-02  ,3.523426953782e-07  ,1.000000000000e-01  ,7.801463473975e-02  
  2.735268726307e-02  ,3.531548868164e-07  ,1.000000000000e-01  ,7.819446605656e-02  
  2.741574171928e-02  ,3.539689502216e-07  ,1.000000000000e-01  ,7.837471185120e-02  
  2.747894153102e-02  ,3.547848899600e-07  ,1.000000000000e-01  ,7.855537307860e-02  
  2.754228703338e-02  ,3.556027103384e-07  ,1.000000000000e-01  ,7.873645069591e-02  
  2.760577856220e-02  ,3.564224156705e-07  ,1.000000000000e-01  ,7.891794566248e-02  
  2.766941645411e-02  ,3.572440103262e-07  ,1.000000000000e-01  ,7.909985893984e-02  
  2.773320104652e-02  ,3.580674986503e-07  ,1.000000000000e-01  ,7.928219149177e-02  
  2.779713267759e-02  ,3.588928849984e-07  ,1.000000000000e-01  ,7.946494428425e-02  
  2.786121168630e-02  ,3.597201737608e-07  ,1.000000000000e-01  ,7.964811828547e-02  
  2.792543841237e-02  ,3.605493693035e-07  ,1.000000000000e-01  ,7.983171446587e-02  
  2.798981319634e-02  ,3.613804760343e-07  ,1.000000000000e-01  ,8.001573379813e-02  
  2.805433637952e-02  ,3.622134983398e-07  ,1.000000000000e-01  ,8.020017725713e-02  
  2.811900830399e-02  ,3.630484406451e-07  ,1.000000000000e-01  ,8.038504582003e-02  
  2.818382931264e-02  ,3.638853073821e-07  ,1.000000000000e-01  ,8.057034046623e-02  
  2.824879974916e-02  ,3.647241029621e-07  ,1.000000000000e-01  ,8.075606217738e-02  
  2.831391995799e-02  ,3.655648318448e-07  ,1.000000000000e-01  ,8.094221193737e-02  
  2.837919028441e-02  ,3.664074984829e-07  ,1.000000000000e-01  ,8.112879073239e-02  
  2.844461107448e-02  ,3.672521073396e-07  ,1.000000000000e-01  ,8.131579955089e-02  
  2.851018267504e-02  ,3.680986628991e-07  ,1.000000000000e-01  ,8.150323938356e-02  
  2.857590543375e-02  ,3.689471696315e-07  ,1.000000000000e-01  ,8.169111122342e-02  
  2.864177969907e-02  ,3.697976320312e-07  ,1.000000000000e-01  ,8.187941606575e-02  
  2.870780582025e-02  ,3.706500546206e-07  ,1.000000000000e-01  ,8.206815490810e-02  
  2.877398414736e-02  ,3.715044419011e-07  ,1.000000000000e-01  ,8.225732875037e-02  
  2.884031503127e-02  ,3.723607984122e-07  ,1.000000000000e-01  ,8.244693859470e-02  
  2.890679882365e-02  ,3.732191286868e-07  ,1.000000000000e-01  ,8.263698544558e-02  
  2.897343587701e-02  ,3.740794372782e-07  ,1.000000000000e-01  ,8.282747030978e-02  
  2.904022654464e-02  ,3.749417287226e-07  ,1.000000000000e-01  ,8.301839419642e-02  
  2.910717118067e-02  ,3.758060075911e-07  ,1.000000000000e-01  ,8.320975811692e-02  
  2.917427014001e-02  ,3.766722784995e-07  ,1.000000000000e-01  ,8.340156308502e-02  
  2.924152377843e-02  ,3.775405459910e-07  ,1.000000000000e-01  ,8.359381011681e-02  
  2.930893245250e-02  ,3.784108147024e-07  ,1.000000000000e-01  ,8.378650023072e-02  
  2.937649651961e-02  ,3.792830892185e-07  ,1.000000000000e-01  ,8.397963444750e-02  
  2.944421633799e-02  ,3.801573741729e-07  ,1.000000000000e-01  ,8.417321379027e-02  
  2.951209226666e-02  ,3.810336741953e-07  ,1.000000000000e-01  ,8.436723928449e-02  
  2.958012466551e-02  ,3.819119939399e-07  ,1.000000000000e-01  ,8.456171195801e-02  
  2.964831389524e-02  ,3.827923380438e-07  ,1.000000000000e-01  ,8.475663284099e-02  
  2.971666031738e-02  ,3.836747111751e-07  ,1.000000000000e-01  ,8.495200296602e-02  
  2.978516429429e-02  ,3.845591180122e-07  ,1.000000000000e-01  ,8.514782336802e-02  
  2.985382618918e-02  ,3.854455632407e-07  ,1.000000000000e-01  ,8.534409508431e-02  
  2.992264636608e-02  ,3.863340515460e-07  ,1.000000000000e-01  ,8.554081915460e-02  
  2.999162518988e-02  ,3.872245876347e-07  ,1.000000000000e-01  ,8.573799662099e-02  
  3.006076302628e-02  ,3.881171762581e-07  ,1.000000000000e-01  ,8.593562852797e-02  
  3.013006024186e-02  ,3.890118221017e-07  ,1.000000000000e-01  ,8.613371592244e-02  
  3.019951720402e-02  ,3.899085299344e-07  ,1.000000000000e-01  ,8.633225985370e-02  
  3.026913428101e-02  ,3.908073044938e-07  ,1.000000000000e-01  ,8.653126137348e-02  
  3.033891184194e-02  ,3.917081505384e-07  ,1.000000000000e-01  ,8.673072153592e-02  
  3.040885025676e-02  ,3.926110728613e-07  ,1.000000000000e-01  ,8.693064139757e-02  
  3.047894989628e-02  ,3.935160762209e-07  ,1.000000000000e-01  ,8.713102201744e-02  
  3.054921113215e-02  ,3.944231654315e-07  ,1.000000000000e-01  ,8.733186445696e-02  
  3.061963433691e-02  ,3.953323452686e-07  ,1.000000000000e-01  ,8.753316978000e-02  
  3.069021988391e-02  ,3.962436205880e-07  ,1.000000000000e-01  ,8.773493905289e-02  
  3.076096814741e-02  ,3.971569962004e-07  ,1.000000000000e-01  ,8.793717334439e-02  
  3.083187950249e-02  ,3.980724769335e-07  ,1.000000000000e-01  ,8.813987372574e-02  
  3.090295432514e-02  ,3.989900676536e-07  ,1.000000000000e-01  ,8.834304127064e-02  
  3.097419299216e-02  ,3.999097732126e-07  ,1.000000000000e-01  ,8.854667705526e-02  
  3.104559588128e-02  ,4.008315984910e-07  ,1.000000000000e-01  ,8.875078215823e-02  
  3.111716337106e-02  ,4.017555483444e-07  ,1.000000000000e-01  ,8.895535766069e-02  
  3.118889584094e-02  ,4.026816277183e-07  ,1.000000000000e-01  ,8.916040464623e-02  
  3.126079367124e-02  ,4.036098414828e-07  ,1.000000000000e-01  ,8.936592420098e-02  
  3.133285724316e-02  ,4.045401945528e-07  ,1.000000000000e-01  ,8.957191741352e-02  
  3.140508693876e-02  ,4.054726918704e-07  ,1.000000000000e-01  ,8.977838537496e-02  
  3.147748314101e-02  ,4.064073383783e-07  ,1.000000000000e-01  ,8.998532917893e-02  
  3.155004623375e-02  ,4.073441390122e-07  ,1.000000000000e-01  ,9.019274992154e-02  
  3.162277660168e-02  ,4.082830987459e-07  ,1.000000000000e-01  ,9.040064870146e-02  
  3.169567463043e-02  ,4.092242225532e-07  ,1.000000000000e-01  ,9.060902661986e-02  
  3.176874070650e-02  ,4.101675154181e-07  ,1.000000000000e-01  ,9.081788478046e-02  
  3.184197521726e-02  ,4.111129823426e-07  ,1.000000000000e-01  ,9.102722428950e-02  
  3.191537855101e-02  ,4.120606283245e-07  ,1.000000000000e-01  ,9.123704625579e-02  
  3.198895109691e-02  ,4.130104583865e-07  ,1.000000000000e-01  ,9.144735179066e-02  
  3.206269324505e-02  ,4.139624775719e-07  ,1.000000000000e-01  ,9.165814200803e-02  
  3.213660538640e-02  ,4.149166909131e-07  ,1.000000000000e-01  ,9.186941802435e-02  
  3.221068791283e-02  ,4.158731034505e-07  ,1.000000000000e-01  ,9.208118095865e-02  
  3.228494121713e-02  ,4.168317202861e-07  ,1.000000000000e-01  ,9.229343193255e-02  
  3.235936569296e-02  ,4.177925464807e-07  ,1.000000000000e-01  ,9.250617207023e-02  
  3.243396173493e-02  ,4.187555871053e-07  ,1.000000000000e-01  ,9.271940249845e-02  
  3.250872973854e-02  ,4.197208472901e-07  ,1.000000000000e-01  ,9.293312434659e-02  
  3.258367010020e-02  ,4.206883321305e-07  ,1.000000000000e-01  ,9.314733874659e-02  
  3.265878321723e-02  ,4.216580467670e-07  ,1.000000000000e-01  ,9.336204683303e-02  
  3.273406948788e-02  ,4.226299963091e-07  ,1.000000000000e-01  ,9.357724974308e-02  
  3.280952931131e-02  ,4.236041859388e-07  ,1.000000000000e-01  ,9.379294861652e-02  
  3.288516308760e-02  ,4.245806207794e-07  ,1.000000000000e-01  ,9.400914459576e-02  
  3.296097121774e-02  ,4.255593060512e-07  ,1.000000000000e-01  ,9.422583882584e-02  
  3.303695410368e-02  ,4.265402468951e-07  ,1.000000000000e-01  ,9.444303245443e-02  
  3.311311214826e-02  ,4.275234485280e-07  ,1.000000000000e-01  ,9.466072663184e-02  
  3.318944575526e-02  ,4.285089161598e-07  ,1.000000000000e-01  ,9.487892251102e-02  
  3.326595532940e-02  ,4.294966550005e-07  ,1.000000000000e-01  ,9.509762124757e-02  
